ID,GC_Content
lcl|NC_002695.2_cds_NP_309778.2_1625,0.488
lcl|NC_002695.2_cds_NP_309779.1_1626,0.547
lcl|NC_002695.2_cds_NP_309780.1_1627,0.489
lcl|NC_002695.2_cds_NP_309781.1_1628,0.465
lcl|NC_002695.2_cds_NP_309782.1_1629,0.495
lcl|NC_002695.2_cds_NP_309783.1_1630,0.495
lcl|NC_002695.2_cds_NP_309784.1_1631,0.463
lcl|NC_002695.2_cds_NP_309785.1_1632,0.494
lcl|NC_002695.2_cds_NP_309786.1_1633,0.496
lcl|NC_002695.2_cds_NP_309787.1_1634,0.432
lcl|NC_002695.2_cds_NP_309788.1_1635,0.37
lcl|NC_002695.2_cds_NP_309789.1_1636,0.363
lcl|NC_002695.2_cds_NP_309790.1_1637,0.397
lcl|NC_002695.2_cds_NP_309791.1_1638,0.484
lcl|NC_002695.2_cds_YP_009502616.1_1639,0.457
lcl|NC_002695.2_cds_NP_309792.1_1640,0.451
lcl|NC_002695.2_cds_NP_309793.1_1641,0.518
lcl|NC_002695.2_cds_NP_309794.1_1642,0.478
lcl|NC_002695.2_cds_NP_309795.1_1643,0.503
lcl|NC_002695.2_cds_NP_309796.2_1644,0.567
lcl|NC_002695.2_cds_YP_009502617.1_1645,0.515
lcl|NC_002695.2_cds_YP_009502618.1_1646,0.479
lcl|NC_002695.2_cds_NP_309799.1_1647,0.439
lcl|NC_002695.2_cds_NP_309800.1_1648,0.507
lcl|NC_002695.2_cds_NP_309801.1_1649,0.419
lcl|NC_002695.2_cds_NP_309802.1_1650,0.545
lcl|NC_002695.2_cds_NP_309803.1_1651,0.544
lcl|NC_002695.2_cds_NP_309804.1_1652,0.5
lcl|NC_002695.2_cds_NP_309805.1_1653,0.461
lcl|NC_002695.2_cds_NP_309806.2_1654,0.505
lcl|NC_002695.2_cds_NP_309807.1_1655,0.534
lcl|NC_002695.2_cds_NP_309808.1_1656,0.553
lcl|NC_002695.2_cds_NP_309809.1_1657,0.542
lcl|NC_002695.2_cds_NP_309810.1_1658,0.478
lcl|NC_002695.2_cds_NP_309811.1_1659,0.554
lcl|NC_002695.2_cds_NP_309812.1_1660,0.463
lcl|NC_002695.2_cds_YP_009502619.1_1661,0.483
lcl|NC_002695.2_cds_NP_309813.1_1662,0.558
lcl|NC_002695.2_cds_NP_309814.1_1663,0.591
lcl|NC_002695.2_cds_NP_309815.1_1664,0.439
lcl|NC_002695.2_cds_NP_309816.1_1665,0.568
lcl|NC_002695.2_cds_NP_309818.1_1666,0.548
lcl|NC_002695.2_cds_NP_309819.1_1667,0.578
lcl|NC_002695.2_cds_NP_309820.1_1668,0.6
lcl|NC_002695.2_cds_NP_304527.1_1669,0.572
lcl|NC_002695.2_cds_NP_309822.1_1670,0.564
lcl|NC_002695.2_cds_NP_309823.1_1671,0.563
lcl|NC_002695.2_cds_NP_309824.1_1672,0.593
lcl|NC_002695.2_cds_NP_309825.1_1673,0.584
lcl|NC_002695.2_cds_NP_309826.1_1674,0.597
lcl|NC_002695.2_cds_NP_309827.2_1675,0.531
lcl|NC_002695.2_cds_NP_309828.1_1676,0.573
lcl|NC_002695.2_cds_NP_309829.2_1677,0.576
lcl|NC_002695.2_cds_NP_309830.1_1678,0.574
lcl|NC_002695.2_cds_NP_309831.1_1679,0.573
lcl|NC_002695.2_cds_NP_309832.1_1680,0.564
lcl|NC_002695.2_cds_NP_309833.1_1681,0.574
lcl|NC_002695.2_cds_NP_309834.1_1682,0.545
lcl|NC_002695.2_cds_NP_309835.1_1683,0.596
lcl|NC_002695.2_cds_NP_309836.1_1684,0.511
lcl|NC_002695.2_cds_NP_309839.1_1685,0.42
lcl|NC_002695.2_cds_NP_309841.1_1686,0.379
lcl|NC_002695.2_cds_NP_309842.1_1687,0.37
lcl|NC_002695.2_cds_NP_304549.1_1688,0.512
lcl|NC_002695.2_cds_NP_309845.1_1689,0.585
lcl|NC_002695.2_cds_NP_309846.1_1690,0.586
lcl|NC_002695.2_cds_NP_309847.1_1691,0.517
lcl|NC_002695.2_cds_NP_309848.1_1692,0.358
lcl|NC_002695.2_cds_NP_304556.1_1693,0.415
lcl|NC_002695.2_cds_NP_309851.1_1694,0.412
lcl|NC_002695.2_cds_NP_309852.1_1695,0.393
lcl|NC_002695.2_cds_NP_309856.1_1696,0.406
lcl|NC_002695.2_cds_NP_309857.1_1697,0.431
lcl|NC_002695.2_cds_NP_309858.2_1698,0.506
lcl|NC_002695.2_cds_NP_309859.1_1699,0.545
lcl|NC_002695.2_cds_NP_309860.1_1700,0.545
lcl|NC_002695.2_cds_NP_309861.2_1701,0.528
lcl|NC_002695.2_cds_NP_309862.1_1702,0.556
lcl|NC_002695.2_cds_NP_309863.1_1703,0.548
lcl|NC_002695.2_cds_NP_309864.1_1704,0.444
lcl|NC_002695.2_cds_NP_309865.1_1705,0.544
lcl|NC_002695.2_cds_NP_309866.4_1706,0.491
lcl|NC_002695.2_cds_NP_309867.1_1707,0.469
lcl|NC_002695.2_cds_NP_309868.1_1708,0.542
lcl|NC_002695.2_cds_NP_309869.1_1709,0.511
lcl|NC_002695.2_cds_NP_309870.1_1710,0.518
lcl|NC_002695.2_cds_NP_309871.1_1711,0.505
lcl|NC_002695.2_cds_NP_309872.1_1712,0.468
lcl|NC_002695.2_cds_NP_309873.1_1713,0.52
lcl|NC_002695.2_cds_NP_309874.1_1714,0.482
lcl|NC_002695.2_cds_YP_009502620.1_1715,0.496
lcl|NC_002695.2_cds_NP_304581.1_1716,0.464
lcl|NC_002695.2_cds_NP_309876.1_1717,0.528
lcl|NC_002695.2_cds_NP_309877.1_1718,0.501
lcl|NC_002695.2_cds_NP_309878.1_1719,0.503
lcl|NC_002695.2_cds_NP_309879.1_1720,0.492
lcl|NC_002695.2_cds_NP_309880.1_1721,0.52
lcl|NC_002695.2_cds_NP_309881.2_1722,0.536
lcl|NC_002695.2_cds_NP_309882.2_1723,0.489
lcl|NC_002695.2_cds_NP_309883.1_1724,0.534
lcl|NC_002695.2_cds_NP_309884.1_1725,0.493
lcl|NC_002695.2_cds_YP_009502621.1_1726,0.471
lcl|NC_002695.2_cds_NP_309885.1_1727,0.484
lcl|NC_002695.2_cds_NP_309886.1_1728,0.528
lcl|NC_002695.2_cds_NP_309887.2_1729,0.51
lcl|NC_002695.2_cds_NP_309888.1_1730,0.532
lcl|NC_002695.2_cds_NP_309889.1_1731,0.481
lcl|NC_002695.2_cds_NP_309890.1_1732,0.512
lcl|NC_002695.2_cds_NP_309891.1_1733,0.515
lcl|NC_002695.2_cds_NP_309892.1_1734,0.541
lcl|NC_002695.2_cds_NP_309893.1_1735,0.49
lcl|NC_002695.2_cds_NP_309894.1_1736,0.514
lcl|NC_002695.2_cds_NP_309895.1_1737,0.503
lcl|NC_002695.2_cds_NP_309896.1_1738,0.572
lcl|NC_002695.2_cds_NP_309897.1_1739,0.512
lcl|NC_002695.2_cds_NP_309898.1_1740,0.543
lcl|NC_002695.2_cds_NP_309899.1_1741,0.488
lcl|NC_002695.2_cds_NP_309900.2_1742,0.532
lcl|NC_002695.2_cds_NP_309901.2_1743,0.529
lcl|NC_002695.2_cds_NP_309902.3_1744,0.535
lcl|NC_002695.2_cds_NP_309903.1_1745,0.507
lcl|NC_002695.2_cds_NP_309904.1_1746,0.574
lcl|NC_002695.2_cds_NP_309905.1_1747,0.59
lcl|NC_002695.2_cds_NP_309906.1_1748,0.578
lcl|NC_002695.2_cds_NP_309907.2_1749,0.521
lcl|NC_002695.2_cds_NP_309908.1_1750,0.496
lcl|NC_002695.2_cds_NP_309909.1_1751,0.471
lcl|NC_002695.2_cds_NP_309910.1_1752,0.494
lcl|NC_002695.2_cds_NP_309911.1_1753,0.55
lcl|NC_002695.2_cds_NP_309912.1_1754,0.505
lcl|NC_002695.2_cds_NP_309917.1_1755,0.527
lcl|NC_002695.2_cds_NP_309918.1_1756,0.522
lcl|NC_002695.2_cds_NP_309919.1_1757,0.549
lcl|NC_002695.2_cds_NP_309920.1_1758,0.527
lcl|NC_002695.2_cds_NP_309921.1_1759,0.549
lcl|NC_002695.2_cds_NP_309922.1_1760,0.541
lcl|NC_002695.2_cds_NP_309923.1_1761,0.571
lcl|NC_002695.2_cds_NP_309924.1_1762,0.495
lcl|NC_002695.2_cds_NP_309925.1_1763,0.494
lcl|NC_002695.2_cds_NP_309926.1_1764,0.452
lcl|NC_002695.2_cds_NP_309927.1_1765,0.55
lcl|NC_002695.2_cds_NP_309928.1_1766,0.564
lcl|NC_002695.2_cds_NP_309929.1_1767,0.517
lcl|NC_002695.2_cds_NP_309930.1_1768,0.515
lcl|NC_002695.2_cds_NP_309931.2_1769,0.541
lcl|NC_002695.2_cds_NP_309932.2_1770,0.549
lcl|NC_002695.2_cds_NP_309933.3_1771,0.43
lcl|NC_002695.2_cds_NP_309936.2_1772,0.486
lcl|NC_002695.2_cds_NP_309937.1_1773,0.47
lcl|NC_002695.2_cds_NP_309938.2_1774,0.481
lcl|NC_002695.2_cds_NP_309939.1_1775,0.436
lcl|NC_002695.2_cds_NP_309940.1_1776,0.453
lcl|NC_002695.2_cds_NP_309941.1_1777,0.504
lcl|NC_002695.2_cds_NP_309942.1_1778,0.514
lcl|NC_002695.2_cds_NP_309943.1_1779,0.531
lcl|NC_002695.2_cds_NP_309945.2_1780,0.541
lcl|NC_002695.2_cds_NP_309946.1_1781,0.541
lcl|NC_002695.2_cds_NP_309948.1_1782,0.522
lcl|NC_002695.2_cds_NP_309949.2_1783,0.555
lcl|NC_002695.2_cds_NP_309950.1_1784,0.495
lcl|NC_002695.2_cds_NP_309951.1_1785,0.535
lcl|NC_002695.2_cds_NP_309952.2_1786,0.477
lcl|NC_002695.2_cds_NP_309953.1_1787,0.518
lcl|NC_002695.2_cds_NP_309954.1_1788,0.517
lcl|NC_002695.2_cds_NP_309955.1_1789,0.493
lcl|NC_002695.2_cds_NP_309956.1_1790,0.439
lcl|NC_002695.2_cds_NP_309957.2_1791,0.444
lcl|NC_002695.2_cds_NP_309958.1_1792,0.365
lcl|NC_002695.2_cds_NP_309960.1_1793,0.462
lcl|NC_002695.2_cds_NP_309961.1_1794,0.498
lcl|NC_002695.2_cds_NP_309962.1_1795,0.388
lcl|NC_002695.2_cds_YP_009502622.1_1796,0.368
lcl|NC_002695.2_cds_NP_309963.2_1797,0.423
lcl|NC_002695.2_cds_NP_309964.3_1798,0.395
lcl|NC_002695.2_cds_NP_309965.1_1799,0.494
lcl|NC_002695.2_cds_NP_309967.2_1800,0.474
lcl|NC_002695.2_cds_NP_309968.2_1801,0.405
lcl|NC_002695.2_cds_NP_309969.1_1802,0.396
lcl|NC_002695.2_cds_NP_309970.1_1803,0.52
lcl|NC_002695.2_cds_NP_309971.1_1804,0.492
lcl|NC_002695.2_cds_NP_309972.1_1805,0.541
lcl|NC_002695.2_cds_NP_309973.2_1806,0.52
lcl|NC_002695.2_cds_NP_309975.1_1807,0.489
lcl|NC_002695.2_cds_NP_309976.1_1808,0.399
lcl|NC_002695.2_cds_NP_309977.1_1809,0.42
lcl|NC_002695.2_cds_NP_309978.1_1810,0.444
lcl|NC_002695.2_cds_NP_309980.1_1811,0.365
lcl|NC_002695.2_cds_NP_309981.1_1812,0.318
lcl|NC_002695.2_cds_NP_309982.1_1813,0.353
lcl|NC_002695.2_cds_NP_309983.1_1814,0.498
lcl|NC_002695.2_cds_NP_309984.1_1815,0.485
lcl|NC_002695.2_cds_NP_309985.1_1816,0.463
lcl|NC_002695.2_cds_NP_309986.1_1817,0.507
lcl|NC_002695.2_cds_NP_309987.2_1818,0.522
lcl|NC_002695.2_cds_NP_309988.1_1819,0.556
lcl|NC_002695.2_cds_NP_309989.1_1820,0.523
lcl|NC_002695.2_cds_NP_309990.1_1821,0.472
lcl|NC_002695.2_cds_NP_309991.1_1822,0.554
lcl|NC_002695.2_cds_NP_309992.1_1823,0.463
lcl|NC_002695.2_cds_NP_309993.2_1824,0.483
lcl|NC_002695.2_cds_YP_009502623.1_1825,0.558
lcl|NC_002695.2_cds_NP_309994.1_1826,0.439
lcl|NC_002695.2_cds_NP_309995.1_1827,0.568
lcl|NC_002695.2_cds_NP_309997.1_1828,0.55
lcl|NC_002695.2_cds_NP_309998.1_1829,0.578
lcl|NC_002695.2_cds_NP_309999.1_1830,0.6
lcl|NC_002695.2_cds_YP_009502624.1_1831,0.577
lcl|NC_002695.2_cds_NP_310001.1_1832,0.555
lcl|NC_002695.2_cds_NP_310002.1_1833,0.569
lcl|NC_002695.2_cds_NP_310003.1_1834,0.572
lcl|NC_002695.2_cds_NP_310004.1_1835,0.587
lcl|NC_002695.2_cds_NP_310005.1_1836,0.582
lcl|NC_002695.2_cds_NP_310006.1_1837,0.597
lcl|NC_002695.2_cds_NP_310007.1_1838,0.53
lcl|NC_002695.2_cds_NP_310008.1_1839,0.579
lcl|NC_002695.2_cds_NP_310009.2_1840,0.576
lcl|NC_002695.2_cds_NP_310010.1_1841,0.574
lcl|NC_002695.2_cds_NP_310011.1_1842,0.576
lcl|NC_002695.2_cds_NP_310012.1_1843,0.582
lcl|NC_002695.2_cds_NP_310013.1_1844,0.578
lcl|NC_002695.2_cds_NP_310014.2_1845,0.605
lcl|NC_002695.2_cds_NP_310016.1_1846,0.528
lcl|NC_002695.2_cds_NP_310017.1_1847,0.567
lcl|NC_002695.2_cds_NP_310018.1_1848,0.562
lcl|NC_002695.2_cds_NP_310019.2_1849,0.597
lcl|NC_002695.2_cds_NP_310020.2_1850,0.496
lcl|NC_002695.2_cds_NP_310021.1_1851,0.424
lcl|NC_002695.2_cds_NP_310022.1_1852,0.402
lcl|NC_002695.2_cds_NP_310023.1_1853,0.369
lcl|NC_002695.2_cds_NP_310024.2_1854,0.487
lcl|NC_002695.2_cds_NP_310027.1_1855,0.536
lcl|NC_002695.2_cds_YP_009502625.1_1856,0.551
lcl|NC_002695.2_cds_NP_310028.1_1857,0.47
lcl|NC_002695.2_cds_NP_310029.1_1858,0.503
lcl|NC_002695.2_cds_NP_310030.1_1859,0.522
lcl|NC_002695.2_cds_NP_310031.1_1860,0.43
lcl|NC_002695.2_cds_NP_310032.2_1861,0.454
lcl|NC_002695.2_cds_NP_310033.1_1862,0.489
lcl|NC_002695.2_cds_NP_310034.2_1863,0.545
lcl|NC_002695.2_cds_NP_310035.1_1864,0.525
lcl|NC_002695.2_cds_NP_310036.2_1865,0.43
lcl|NC_002695.2_cds_NP_310037.2_1866,0.45
lcl|NC_002695.2_cds_NP_310038.1_1867,0.44
lcl|NC_002695.2_cds_NP_310039.1_1868,0.514
lcl|NC_002695.2_cds_NP_310040.2_1869,0.5
lcl|NC_002695.2_cds_NP_310041.1_1870,0.515
lcl|NC_002695.2_cds_NP_310042.2_1871,0.537
lcl|NC_002695.2_cds_NP_310043.1_1872,0.336
lcl|NC_002695.2_cds_NP_310044.1_1873,0.336
lcl|NC_002695.2_cds_NP_310045.1_1874,0.361
lcl|NC_002695.2_cds_NP_310046.1_1875,0.376
lcl|NC_002695.2_cds_NP_310047.1_1876,0.508
lcl|NC_002695.2_cds_NP_310048.1_1877,0.511
lcl|NC_002695.2_cds_NP_310049.1_1878,0.478
lcl|NC_002695.2_cds_NP_310050.2_1879,0.478
lcl|NC_002695.2_cds_NP_310051.1_1880,0.448
lcl|NC_002695.2_cds_NP_310052.1_1881,0.512
lcl|NC_002695.2_cds_NP_310053.1_1882,0.511
lcl|NC_002695.2_cds_NP_310054.2_1883,0.506
lcl|NC_002695.2_cds_NP_310055.1_1884,0.528
lcl|NC_002695.2_cds_NP_310056.2_1885,0.513
lcl|NC_002695.2_cds_NP_310058.2_1886,0.4
lcl|NC_002695.2_cds_NP_310060.1_1887,0.48
lcl|NC_002695.2_cds_NP_310061.1_1888,0.53
lcl|NC_002695.2_cds_NP_310062.1_1889,0.461
lcl|NC_002695.2_cds_NP_310063.1_1890,0.45
lcl|NC_002695.2_cds_NP_310065.2_1891,0.533
lcl|NC_002695.2_cds_NP_310064.3_1892,0.492
lcl|NC_002695.2_cds_NP_310066.1_1893,0.507
lcl|NC_002695.2_cds_NP_310067.2_1894,0.515
lcl|NC_002695.2_cds_YP_009502626.1_1895,0.492
lcl|NC_002695.2_cds_NP_310069.3_1896,0.447
lcl|NC_002695.2_cds_NP_310070.1_1897,0.517
lcl|NC_002695.2_cds_NP_310071.1_1898,0.523
lcl|NC_002695.2_cds_NP_310072.1_1899,0.548
lcl|NC_002695.2_cds_NP_310073.1_1900,0.539
lcl|NC_002695.2_cds_NP_310074.1_1901,0.538
lcl|NC_002695.2_cds_NP_310075.1_1902,0.532
lcl|NC_002695.2_cds_NP_310076.2_1903,0.437
lcl|NC_002695.2_cds_NP_310077.1_1904,0.53
lcl|NC_002695.2_cds_NP_310078.1_1905,0.52
lcl|NC_002695.2_cds_NP_310079.1_1906,0.528
lcl|NC_002695.2_cds_NP_310080.3_1907,0.525
lcl|NC_002695.2_cds_NP_310081.2_1908,0.438
lcl|NC_002695.2_cds_NP_310082.1_1909,0.516
lcl|NC_002695.2_cds_NP_310083.1_1910,0.504
lcl|NC_002695.2_cds_NP_310084.2_1911,0.522
lcl|NC_002695.2_cds_NP_310085.1_1912,0.472
lcl|NC_002695.2_cds_NP_310086.1_1913,0.3
lcl|NC_002695.2_cds_NP_310087.1_1914,0.554
lcl|NC_002695.2_cds_NP_310088.2_1915,0.611
lcl|NC_002695.2_cds_NP_310091.1_1916,0.439
lcl|NC_002695.2_cds_NP_310094.1_1917,0.52
lcl|NC_002695.2_cds_NP_310095.1_1918,0.527
lcl|NC_002695.2_cds_NP_310096.1_1919,0.559
lcl|NC_002695.2_cds_NP_310097.1_1920,0.542
lcl|NC_002695.2_cds_NP_310098.1_1921,0.545
lcl|NC_002695.2_cds_NP_310099.1_1922,0.493
lcl|NC_002695.2_cds_NP_310100.1_1923,0.329
lcl|NC_002695.2_cds_NP_310103.1_1924,0.442
lcl|NC_002695.2_cds_NP_310104.4_1925,0.505
lcl|NC_002695.2_cds_NP_310105.1_1926,0.54
lcl|NC_002695.2_cds_NP_310106.1_1927,0.55
lcl|NC_002695.2_cds_NP_310107.1_1928,0.498
lcl|NC_002695.2_cds_NP_310108.2_1929,0.523
lcl|NC_002695.2_cds_NP_310109.2_1930,0.531
lcl|NC_002695.2_cds_NP_310110.2_1931,0.522
lcl|NC_002695.2_cds_NP_310111.1_1932,0.449
lcl|NC_002695.2_cds_NP_310112.2_1933,0.463
lcl|NC_002695.2_cds_NP_310113.1_1934,0.5
lcl|NC_002695.2_cds_NP_310114.1_1935,0.544
lcl|NC_002695.2_cds_NP_310115.1_1936,0.543
lcl|NC_002695.2_cds_NP_310116.1_1937,0.535
lcl|NC_002695.2_cds_NP_310117.2_1938,0.554
lcl|NC_002695.2_cds_NP_310118.1_1939,0.506
lcl|NC_002695.2_cds_NP_310119.1_1940,0.531
lcl|NC_002695.2_cds_NP_310122.1_1941,0.446
lcl|NC_002695.2_cds_NP_310123.1_1942,0.521
lcl|NC_002695.2_cds_NP_310124.1_1943,0.483
lcl|NC_002695.2_cds_NP_310125.1_1944,0.536
lcl|NC_002695.2_cds_NP_310126.2_1945,0.466
lcl|NC_002695.2_cds_NP_310127.1_1946,0.46
lcl|NC_002695.2_cds_NP_310128.2_1947,0.436
lcl|NC_002695.2_cds_NP_310129.2_1948,0.39
lcl|NC_002695.2_cds_NP_310130.2_1949,0.443
lcl|NC_002695.2_cds_NP_310131.1_1950,0.392
lcl|NC_002695.2_cds_NP_310132.1_1951,0.374
lcl|NC_002695.2_cds_NP_310133.1_1952,0.5
lcl|NC_002695.2_cds_NP_310134.1_1953,0.446
lcl|NC_002695.2_cds_NP_310135.1_1954,0.446
lcl|NC_002695.2_cds_NP_310136.1_1955,0.456
lcl|NC_002695.2_cds_NP_310137.2_1956,0.444
lcl|NC_002695.2_cds_NP_310139.1_1957,0.46
lcl|NC_002695.2_cds_NP_310140.1_1958,0.468
lcl|NC_002695.2_cds_NP_310144.1_1959,0.493
lcl|NC_002695.2_cds_NP_310145.3_1960,0.521
lcl|NC_002695.2_cds_NP_310146.1_1961,0.51
lcl|NC_002695.2_cds_NP_310147.1_1962,0.53
lcl|NC_002695.2_cds_NP_310148.1_1963,0.538
lcl|NC_002695.2_cds_NP_310149.1_1964,0.538
lcl|NC_002695.2_cds_NP_310150.1_1965,0.496
lcl|NC_002695.2_cds_NP_310151.1_1966,0.499
lcl|NC_002695.2_cds_NP_310152.1_1967,0.467
lcl|NC_002695.2_cds_NP_310153.1_1968,0.547
lcl|NC_002695.2_cds_NP_310154.2_1969,0.482
lcl|NC_002695.2_cds_NP_310155.1_1970,0.517
lcl|NC_002695.2_cds_NP_310156.2_1971,0.488
lcl|NC_002695.2_cds_NP_310157.1_1972,0.522
lcl|NC_002695.2_cds_NP_310158.1_1973,0.516
lcl|NC_002695.2_cds_NP_310159.2_1974,0.523
lcl|NC_002695.2_cds_NP_310160.1_1975,0.533
lcl|NC_002695.2_cds_NP_310162.1_1976,0.51
lcl|NC_002695.2_cds_NP_310163.1_1977,0.505
lcl|NC_002695.2_cds_NP_310164.2_1978,0.485
lcl|NC_002695.2_cds_NP_310165.2_1979,0.456
lcl|NC_002695.2_cds_NP_310166.1_1980,0.521
lcl|NC_002695.2_cds_NP_310167.1_1981,0.501
lcl|NC_002695.2_cds_NP_310168.1_1982,0.497
lcl|NC_002695.2_cds_YP_009502627.1_1983,0.518
lcl|NC_002695.2_cds_NP_310170.2_1984,0.508
lcl|NC_002695.2_cds_YP_009502628.1_1985,0.375
lcl|NC_002695.2_cds_NP_310171.1_1986,0.444
lcl|NC_002695.2_cds_NP_310172.1_1987,0.461
lcl|NC_002695.2_cds_NP_310173.1_1988,0.499
lcl|NC_002695.2_cds_NP_310174.1_1989,0.499
lcl|NC_002695.2_cds_NP_310175.1_1990,0.509
lcl|NC_002695.2_cds_NP_310176.1_1991,0.499
lcl|NC_002695.2_cds_NP_310177.1_1992,0.52
lcl|NC_002695.2_cds_NP_310178.1_1993,0.5
lcl|NC_002695.2_cds_NP_310180.2_1994,0.432
lcl|NC_002695.2_cds_NP_310181.1_1995,0.368
lcl|NC_002695.2_cds_NP_310182.1_1996,0.4
lcl|NC_002695.2_cds_NP_310183.1_1997,0.424
lcl|NC_002695.2_cds_NP_310184.1_1998,0.493
lcl|NC_002695.2_cds_NP_310186.2_1999,0.583
lcl|NC_002695.2_cds_NP_310187.1_2000,0.568
lcl|NC_002695.2_cds_NP_310188.1_2001,0.573
lcl|NC_002695.2_cds_NP_310189.2_2002,0.61
lcl|NC_002695.2_cds_NP_310190.2_2003,0.599
lcl|NC_002695.2_cds_NP_310191.1_2004,0.578
lcl|NC_002695.2_cds_NP_310192.1_2005,0.576
lcl|NC_002695.2_cds_NP_310193.1_2006,0.58
lcl|NC_002695.2_cds_NP_310194.1_2007,0.563
lcl|NC_002695.2_cds_NP_310195.1_2008,0.494
lcl|NC_002695.2_cds_NP_310196.1_2009,0.551
lcl|NC_002695.2_cds_NP_310197.1_2010,0.528
lcl|NC_002695.2_cds_NP_310198.1_2011,0.521
lcl|NC_002695.2_cds_NP_310199.1_2012,0.573
lcl|NC_002695.2_cds_NP_310200.1_2013,0.569
lcl|NC_002695.2_cds_NP_310201.1_2014,0.563
lcl|NC_002695.2_cds_NP_310202.1_2015,0.598
lcl|NC_002695.2_cds_NP_310203.1_2016,0.608
lcl|NC_002695.2_cds_NP_310204.1_2017,0.584
lcl|NC_002695.2_cds_NP_310205.1_2018,0.546
lcl|NC_002695.2_cds_NP_310206.1_2019,0.541
lcl|NC_002695.2_cds_NP_310207.1_2020,0.504
lcl|NC_002695.2_cds_NP_310209.1_2021,0.492
lcl|NC_002695.2_cds_NP_310211.2_2022,0.527
lcl|NC_002695.2_cds_NP_310210.2_2023,0.57
lcl|NC_002695.2_cds_YP_009502629.1_2024,0.483
lcl|NC_002695.2_cds_NP_310212.2_2025,0.463
lcl|NC_002695.2_cds_NP_310213.2_2026,0.551
lcl|NC_002695.2_cds_NP_310214.1_2027,0.472
lcl|NC_002695.2_cds_NP_310215.1_2028,0.546
lcl|NC_002695.2_cds_NP_310216.2_2029,0.555
lcl|NC_002695.2_cds_YP_009502630.1_2030,0.542
lcl|NC_002695.2_cds_NP_310217.1_2031,0.512
lcl|NC_002695.2_cds_NP_310218.1_2032,0.44
lcl|NC_002695.2_cds_NP_310219.1_2033,0.5
lcl|NC_002695.2_cds_NP_310220.1_2034,0.452
lcl|NC_002695.2_cds_NP_310221.1_2035,0.52
lcl|NC_002695.2_cds_NP_310222.2_2036,0.54
lcl|NC_002695.2_cds_NP_310223.1_2037,0.527
lcl|NC_002695.2_cds_NP_310224.1_2038,0.438
lcl|NC_002695.2_cds_NP_310225.1_2039,0.507
lcl|NC_002695.2_cds_NP_310226.1_2040,0.502
lcl|NC_002695.2_cds_NP_310228.1_2041,0.449
lcl|NC_002695.2_cds_NP_310229.1_2042,0.491
lcl|NC_002695.2_cds_NP_310230.1_2043,0.511
lcl|NC_002695.2_cds_NP_310231.2_2044,0.551
lcl|NC_002695.2_cds_NP_310232.2_2045,0.561
lcl|NC_002695.2_cds_NP_310233.1_2046,0.54
lcl|NC_002695.2_cds_NP_310234.1_2047,0.531
lcl|NC_002695.2_cds_NP_310235.1_2048,0.473
lcl|NC_002695.2_cds_NP_310236.2_2049,0.431
lcl|NC_002695.2_cds_NP_310237.1_2050,0.496
lcl|NC_002695.2_cds_NP_310238.1_2051,0.413
lcl|NC_002695.2_cds_NP_310239.1_2052,0.371
lcl|NC_002695.2_cds_NP_310241.1_2053,0.381
lcl|NC_002695.2_cds_NP_310242.1_2054,0.423
lcl|NC_002695.2_cds_NP_310245.1_2055,0.431
lcl|NC_002695.2_cds_NP_310246.2_2056,0.541
lcl|NC_002695.2_cds_NP_310247.1_2057,0.541
lcl|NC_002695.2_cds_NP_310248.1_2058,0.547
lcl|NC_002695.2_cds_NP_310249.1_2059,0.517
lcl|NC_002695.2_cds_NP_310250.1_2060,0.586
lcl|NC_002695.2_cds_NP_310251.1_2061,0.585
lcl|NC_002695.2_cds_NP_304958.1_2062,0.522
lcl|NC_002695.2_cds_NP_310257.1_2063,0.496
lcl|NC_002695.2_cds_NP_310258.1_2064,0.596
lcl|NC_002695.2_cds_NP_310259.1_2065,0.568
lcl|NC_002695.2_cds_NP_304966.1_2066,0.495
lcl|NC_002695.2_cds_NP_304967.1_2067,0.568
lcl|NC_002695.2_cds_NP_304968.1_2068,0.581
lcl|NC_002695.2_cds_NP_310263.2_2069,0.605
lcl|NC_002695.2_cds_NP_310264.2_2070,0.578
lcl|NC_002695.2_cds_NP_310265.1_2071,0.575
lcl|NC_002695.2_cds_NP_310266.1_2072,0.564
lcl|NC_002695.2_cds_NP_310267.1_2073,0.573
lcl|NC_002695.2_cds_NP_310268.2_2074,0.581
lcl|NC_002695.2_cds_NP_310269.1_2075,0.576
lcl|NC_002695.2_cds_NP_310270.1_2076,0.544
lcl|NC_002695.2_cds_NP_310271.1_2077,0.6
lcl|NC_002695.2_cds_NP_310272.1_2078,0.584
lcl|NC_002695.2_cds_NP_310273.1_2079,0.593
lcl|NC_002695.2_cds_NP_310274.1_2080,0.563
lcl|NC_002695.2_cds_NP_310275.1_2081,0.564
lcl|NC_002695.2_cds_YP_009502631.1_2082,0.577
lcl|NC_002695.2_cds_NP_310277.1_2083,0.6
lcl|NC_002695.2_cds_NP_310278.1_2084,0.578
lcl|NC_002695.2_cds_NP_310279.1_2085,0.55
lcl|NC_002695.2_cds_NP_310281.1_2086,0.568
lcl|NC_002695.2_cds_NP_310282.1_2087,0.439
lcl|NC_002695.2_cds_NP_310284.2_2088,0.558
lcl|NC_002695.2_cds_NP_310283.2_2089,0.591
